scene_id,qx,qy,qz,qw,x,y,z,width,label
e4b588fc1c7840ad9623f97984f67560,-0.0120880889494198,-0.9856006894572376,0.0829424188459821,0.1468526955930546,0.2183812058260565,0.1416955938934482,0.1488774132986192,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.1051251294478824,-0.7113730877015504,-0.6854431126824122,-0.1143012533998395,0.1934626860779649,0.0388465332554612,0.1246184081797236,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.0140016872244223,-0.9842299638725188,0.0948275630227737,0.1486709933427903,0.2136960599541338,0.163716664981022,0.142992180251622,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.1298334184956371,-0.8487436532635146,-0.3845621872901207,-0.3389534165534812,0.1156216606056383,0.153633389909969,0.0782939087358232,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.0240851862501068,-0.8787409016287702,-0.4745863542797537,-0.0447450996133208,0.1744937590133574,0.056855330584583,0.1499328250789528,0.08,0
e4b588fc1c7840ad9623f97984f67560,0.2281397793670972,-0.6698288689756206,0.5189657371216885,-0.479537371902249,0.1316858238353791,0.1265898435456146,0.1287887255679515,0.08,0
e4b588fc1c7840ad9623f97984f67560,0.1579473831609388,-0.7740735857720971,-0.5595821330844472,0.250460664167449,0.2293360558992321,0.1439189085524334,0.1192060198272474,0.08,0
e4b588fc1c7840ad9623f97984f67560,0.1001449186235949,0.6786388956794196,0.7219061765180342,0.0909489793785741,0.1689657024733339,0.0348023612377475,0.1066020862098159,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.1030004623323267,-0.8784334961266428,-0.297097562569605,-0.3598312603947162,0.0681148925025944,0.1051104266575451,0.090221275489929,0.08,0
e4b588fc1c7840ad9623f97984f67560,0.1259260076681494,-0.7712897688253778,-0.598907920900822,0.1748257285994002,0.2214356067488682,0.0812999975312152,0.1431986872992984,0.08,0
e4b588fc1c7840ad9623f97984f67560,-0.0114701360834685,-0.9872451420747964,0.0866589266660993,0.1330627515761697,0.2428380004270184,0.1876936499373495,0.1865192472405289,0.08,0
e4b588fc1c7840ad9623f97984f67560,0.2902262449900184,-0.9401073297627062,0.0460848586223636,0.1727516166384124,0.2281309437644572,0.1796331069200671,0.1693397911258543,0.0446138068478963,1
e4b588fc1c7840ad9623f97984f67560,0.6117037083653907,-0.316749789771068,0.7086574300588778,-0.152619758466458,0.1294459452134446,0.1057433137508187,0.0733624914387025,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.020710607817345,-0.8095949233160544,0.5859224204582217,0.0286713806623773,0.1284254679996066,0.1394327430343229,0.0680547905378719,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0023944371529373,-0.92811464935452,0.3722389266728361,0.0059704098445691,0.151663416251434,0.1436109751950471,0.0819772120524807,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0521885584074225,-0.8914811363426961,0.4367767826283457,-0.1084609610565999,0.0670507265951687,0.1207842387166139,0.0754279943637967,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1251171152170046,-0.7984871770012487,-0.555671450433838,0.1949183798852895,0.1366610000923341,0.0689611578662743,0.0801407800747847,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1631112649087596,-0.7888264407717249,-0.5124733805823191,-0.2975207485097577,0.1652018899709662,0.1430199829949844,0.0642676198383661,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0294322187374513,-0.934851010873057,0.3445311812928189,0.0805332048709675,0.1203115601053586,0.1339506268757704,0.0780296459627219,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0093638348107097,-0.9168822653224824,-0.3984650137351559,0.0215606809677507,0.1369068359609128,0.1065756982418318,0.0682745170631947,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0622192628894714,-0.9110439739478282,0.180856691154822,0.3652649697457574,0.2068903198892771,0.1709169849113775,0.0730961452066149,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0663078190597796,-0.9272779318522778,0.2428271829107664,0.277117068169608,0.2328204991778914,0.1533105088022587,0.0883575074015042,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1003453073279874,-0.7867473757480683,-0.5928705509322411,0.1395130670872113,0.107577235179945,0.0776534572929893,0.0688233041783834,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0473159909837726,-0.8822731507223778,-0.459196179489058,0.0921637306877541,0.0837309939983895,0.0743765189419951,0.0687186980387982,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0043574028181237,-0.995529052993126,-0.0596700429779258,-0.0730917482230566,0.1609135003143525,0.1674094589409505,0.1136942010700597,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0739740204930154,-0.9198380196065712,0.2829341682301309,-0.2614844515956623,0.1130869141616596,0.1165136219129575,0.0641347180925543,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0178787657391807,-0.7991922937897044,0.0372548499037469,0.5996533193783253,0.1300390761247253,0.113701925000616,0.0640349107359064,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0340224686399658,-0.8978765377418251,-0.4331388137926774,0.071070124431212,0.2056558623690526,0.0753385152817168,0.0873072945207225,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0769202842945496,-0.8860843943593963,0.4254574821035086,-0.167103700913326,0.082112555786897,0.1047263010585428,0.0548613640284031,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.4189686525227108,0.565156020291448,0.6712174505990851,0.2335188963294004,0.1540879378252692,0.12944793812561,0.054852094305951,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0961990990066846,-0.8837792725822273,-0.2746850962363468,-0.3663714353084312,0.1535310803233479,0.1562927537605267,0.0726804099427593,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-6.76176589529006e-05,-0.999785892791267,0.0204257088022242,0.0033097467196679,0.1388127643517543,0.1191371768964973,0.0689422146514515,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.218091842989878,-0.7034673738423824,-0.5563545462820643,-0.3847586526536583,0.1662687497644762,0.1573429800855,0.057582240797978,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0359995346237744,-0.9306265375359144,0.351157434404752,-0.0965750350921984,0.0741193931666859,0.1187560997375067,0.0728434536871394,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0325604294285319,-0.8571100283032292,0.5111636330780663,0.0548995267365679,0.1268802795619865,0.1573174347972779,0.080682804827405,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1970582583887846,-0.7433310084535046,0.4938848897246811,-0.4058383549812834,0.0858651898154804,0.1380994441305638,0.0624071979208677,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0359664617831921,-0.8835664891867404,-0.4617419323974629,0.0693618099451904,0.1569769111429151,0.1128173187614507,0.0588815180725014,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0346934568119845,-0.8465228370927068,-0.5282681341496052,0.0559305710416423,0.1641385959932885,0.0814932516550343,0.0741210228837875,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0521885584074225,-0.8914811363426961,0.4367767826283457,-0.1084609610565999,0.0727893637658519,0.1023551014890391,0.0611415258761086,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0164924166751162,-0.9197922069928088,-0.390117768030184,0.0389669502868767,0.07361727436341,0.0736929542346008,0.0789413750093712,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.151975430709289,-0.7626858163901727,0.5883741285235744,0.2214265088513709,0.1515156069029334,0.1530842625042686,0.0729855646168762,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0014452980860455,-0.9498611356558984,0.312637891465289,-0.0043912303592369,0.1485702208010863,0.1330374899351785,0.0743925304874329,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0084387313303249,-0.91431493454508,0.4044659554105088,-0.0190860995288517,0.1683556828647428,0.1307361685447558,0.0646112412937341,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.4220100419395757,0.5454786343664312,0.6881206555633261,0.2255006592872604,0.1640522808923206,0.1697604428114015,0.0551855643532797,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0740708878132285,-0.8538256204248388,-0.4983750492038923,0.1308343372961287,0.164171933577761,0.0811103480995526,0.0766386172067817,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0324384288199729,-0.903824638097539,0.420861632053006,-0.0701730615637121,0.1460092065549762,0.1296359057610775,0.0611994508552456,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.2215599232079713,-0.6954053631193378,0.5701760827980489,-0.3771230780236239,0.0733489019037524,0.1447606360443572,0.0640956275409317,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.6517763270435264,0.2105115894636033,0.721215046952577,-0.1035439339427934,0.1578530151630273,0.1091885962986598,0.0613197955775892,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0961990990066846,-0.8837792725822273,-0.2746850962363468,-0.3663714353084312,0.1589975694024498,0.1595318584561882,0.0681488301090494,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.02395407537972,-0.9312017577201568,0.0717719150490733,0.3565645536249812,0.1849804535681872,0.1598382054316264,0.0661233900730251,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0002733838920112,-0.9987893332154856,-0.0056005335787596,0.0488715371136057,0.182957508534193,0.1485547980672775,0.0773006556243346,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0032557042902182,-0.9689595173749443,-0.2468673697000293,0.0127810741128757,0.1748543635108964,0.1012226008255286,0.095704206321603,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0618697901735221,-0.8362670000780125,-0.5358572328143695,0.0984208295277615,0.0788151014374694,0.0953559639737999,0.058864556937703,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1195965368066397,-0.8243414553836724,0.5124084378411105,-0.2087951775042225,0.0998589427833497,0.1221325132405774,0.069760823094985,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.005618078242667,-0.9640294802685708,-0.2649477856675657,-0.0204516317153932,0.1058774753040419,0.1017647900305807,0.074239171886248,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1074307717450532,-0.877437123487001,-0.3705595927147287,0.2850408950593125,0.1428410665415732,0.1044747967931642,0.0700112924091822,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0925950164852524,-0.836755747270401,-0.2130367601256708,-0.4958642164617307,0.1300500725468212,0.1628448283091085,0.0759495710971885,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0801633087184687,-0.9087088038346262,0.2596171148633523,0.31689289584776,0.1898656603953511,0.164828222216336,0.0655186593714262,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.222826735698701,-0.6804356924232278,-0.6138851264841289,-0.3324162538383901,0.1476025270178601,0.1460802244979012,0.0569866809852917,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0003765535602547,-0.9147068573755786,0.4041169345994874,-0.0008523188504837,0.1411909426047482,0.1446784300919291,0.0802160577856729,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0020096212652562,-0.9103073368277488,0.413904552097177,0.0044199200419336,0.1507268116633535,0.1543139175805002,0.0829113704823392,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.085439937771206,-0.9052663615234924,0.3257784389674279,0.2589618513055851,0.2039022705221857,0.1751607487468355,0.0720159976542259,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0691900912670073,-0.9196431079984028,0.2287657104094603,0.3116657422983093,0.1864626994533256,0.1480695464698476,0.0564965128016291,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.103195503055265,-0.8835991603827338,0.3541329080827317,0.2884321329757942,0.2392459293762678,0.1435461025839393,0.081695752252066,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0672685103166164,-0.9253529941852232,0.2395931522184057,0.2859928409633245,0.2128699474710441,0.1400023903967142,0.0629367931184911,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0556100353140142,-0.940972402128948,0.2468046272039505,0.2248687136859426,0.1836509268320465,0.1678660008243755,0.0635277721906016,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0871087108189595,-0.9033518418945756,0.2929612692377675,0.3009006762566895,0.2171991189669478,0.170086794303507,0.0784241536744881,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0515639131185816,-0.6821639935275644,0.7278053978753876,0.047882686034448,0.1238898104488055,0.1393932125932179,0.0624130984633062,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0448110550999891,-0.7561075901243071,-0.6507975448844983,0.0524960671817225,0.0852044885611368,0.0677006748599244,0.0629830961803357,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0177038904977847,-0.837240428029535,-0.5458713209368163,0.0271944647466895,0.1643906386154786,0.1092162909510388,0.060225996616429,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0581388352083058,-0.9207783113466332,-0.1788407448511239,-0.3417647804782684,0.1950960715758658,0.1457360081974003,0.0590402556908689,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0769202842945496,-0.8860843943593963,0.4254574821035086,-0.167103700913326,0.0744246568691614,0.1202104892309597,0.0672381785432922,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0993332034533164,-0.8872357618470621,-0.360376750165098,0.2703224288360251,0.2034746724773563,0.1079296461441415,0.0586475317593396,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1124108713958131,-0.8303154564247565,0.5090301535997958,-0.1970490840890937,0.073566701705424,0.13832056179316,0.0780175232144033,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0908286329607291,-0.8976403976719303,0.2909460090236375,0.3183430472541871,0.2193661966599231,0.1528677237112102,0.0730849935281451,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1670142747756689,-0.7470825615167647,-0.5963391416438774,0.2415647044626974,0.0814477910420513,0.099961827043001,0.0579619006166498,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.138145401403565,-0.758369598057925,-0.2945238789355884,-0.5648425316397874,0.1283190821329618,0.1391225345450125,0.06573225549653,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.4220100419395757,0.5454786343664312,0.6881206555633261,0.2255006592872604,0.1650542407408088,0.17043954529078,0.0552446072887825,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0049214009466474,-0.9934878362056782,0.0478507919995482,0.1032860146830051,0.1887826869840597,0.1460513532941748,0.0836562439558477,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0290907786136934,-0.909310268153246,0.4099935381591382,-0.0649142626737167,0.1495192518000976,0.1458668118810666,0.0764029962231841,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0758757340620192,-0.9132814551051456,0.2484717110233388,0.3137222745721317,0.1924870786725352,0.1595615833565196,0.0653414079377323,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.015964109787195,-0.8949817958129298,-0.4446537313436683,0.0321837158252214,0.159289793848597,0.1127744174708315,0.0631510203190812,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0891208763940644,-0.8959092911431188,0.2703610058114719,0.3410409623062859,0.2204181046986155,0.1592345265984489,0.0885888800999602,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1062880465305292,-0.7504248711844271,-0.6390386985300103,0.1311293470342579,0.1202952654176417,0.0722186228620163,0.0664168008773153,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0006748045676757,-0.920919066979058,-0.3897500152610136,0.0015944645672264,0.0937975617281779,0.0913901102782167,0.0734141377815777,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.2216930826739776,-0.6906363783007491,-0.5180933089663191,-0.4532691179271578,0.1873803106304342,0.1095953477567291,0.0566389145257743,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0531535355526046,-0.7997925342836267,0.5935026518250053,-0.0725341715270708,0.0806654859235898,0.1068228662067844,0.0579073675541772,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0666515603956021,-0.8431219764823653,0.5220829641883953,-0.1101466330559418,0.0831437404990883,0.1083054802893004,0.0577258781228636,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1797615937509997,-0.7652225182077684,-0.5290151313357147,-0.3197862690262337,0.1819830575724668,0.0973914320848546,0.0609534491147143,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1914344341027233,-0.7409112063202269,-0.4457963032773182,-0.464401870983692,0.1762293186308191,0.1039010029081784,0.0605648417394613,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1825068187714701,-0.7113951873674531,-0.6341066162560475,0.2419027649958759,0.1207383653432935,0.0749446988362043,0.0639172578151704,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0629038816764659,-0.92420373760346,0.2070080661691548,0.3147033740059593,0.182798256346917,0.1472218847838546,0.0530595411444897,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1065280991671051,-0.8787270900425139,0.3273438879074956,0.3306606181008923,0.2389434615665033,0.1544596025071312,0.0850539296186769,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1444709821115685,-0.804994438742598,-0.3426402190755899,-0.4622875395173877,0.1864133805213901,0.1416857510202087,0.0599376195335956,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0607536871898239,-0.9236813284924764,0.3361564422069339,0.1735529868656584,0.1952218798519275,0.1490052418233204,0.0887977469888153,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0476199769413766,-0.9022127290031036,-0.1268307554082502,-0.4094612178258742,0.1873289381410182,0.1145062786829168,0.064559150279464,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.6517763270435264,0.2105115894636033,0.721215046952577,-0.1035439339427934,0.1763822504226558,0.1060115382930793,0.0601567934578972,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0162429005986974,-0.9784056543300717,-0.0885215447291407,-0.1860711688409902,0.1867984045604826,0.1480832631675906,0.0755125374553643,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.2041849315206417,-0.717345702858914,0.5829217053714529,-0.3223754670203653,0.0994537342703925,0.1341510724111961,0.0585468626366642,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0013361611510371,-0.9257919353221106,0.3780169288778547,-0.0032724070154277,0.158376954491297,0.1583999552794119,0.0964372930555921,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0843230280342313,-0.9068753135045544,-0.2889970081636238,-0.2948686520666934,0.1889901888044113,0.099610053715149,0.085338175375003,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0448015276301726,-0.7493657012606023,-0.6586367898043654,0.0513950193346507,0.0843295236953561,0.0920646350907999,0.0563383157100066,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0132967106611069,-0.9246699898664726,0.3791490430024026,-0.0324747673786051,0.1589694444416022,0.1215589523560128,0.0548423827169054,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.10681166990295,-0.7421965706035291,-0.6490526528279185,0.1283205814121242,0.0941495287678217,0.0429379997369112,0.0630224093896376,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0137387527727072,-0.9117256375863548,0.4094252958130948,-0.0306355282044414,0.1774065456788037,0.1411779146542875,0.0689430054704318,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0064902403404857,-0.908394933039033,-0.4178244852272341,0.014114600735785,0.154498646439614,0.1003536357141125,0.0744244301270885,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1460837297234772,-0.7638653130918445,-0.5927725145589042,0.2092607783333749,0.0843175900211893,0.0653641237396693,0.0626769278395036,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.1061283337966753,-0.8709466939375551,0.2933388863076855,0.3796589665272649,0.2180736765923288,0.1232237669575273,0.0681284817663277,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1074307717450532,-0.877437123487001,-0.3705595927147287,0.2850408950593125,0.1627222534657137,0.0842777756488903,0.0893111139237171,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0731504199194405,-0.9203975048783244,0.294923934504115,0.246043333451603,0.220296403462169,0.1277573734761008,0.0618232268736311,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.7958580699370713,-0.5826370845685199,0.0785592191912746,0.1448185391501806,0.1709421440299799,0.1924018537679154,0.1086781438561718,0.0098213005781143,1
4ca35acbe9f348d59a73ad91fe1533f2,-0.0592655085457854,-0.8361397397173577,-0.1316219375801988,-0.5291820109469264,0.0208663606802859,0.0867383851057979,0.0743057930338985,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0864988686960379,-0.9017420083895208,0.2756462665497301,0.3215562653053654,0.1788880534347745,0.1613471146669082,0.0591329778575007,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0062522487796963,-0.9814240319711324,-0.0337108382295769,0.188762703521066,0.2200620205718437,0.1268040819312474,0.0870706710775434,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0064599047597679,-0.9225865407333812,-0.3854258472456933,0.0154680562142487,0.1343537843952165,0.1038250813025045,0.0714020406643115,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0197098875804798,-0.9740258648109832,0.2047402763553944,-0.0946918911454302,0.0935131222944219,0.1221272397389572,0.1021915789862491,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.218091842989878,-0.7034673738423824,-0.5563545462820643,-0.3847586526536583,0.1433063599208936,0.1393325388987497,0.0600676986940262,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.1011033862129634,-0.886708525546387,0.3379988755181163,-0.2988023697498292,0.0595696312587759,0.0980856708123903,0.0582694265410714,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0080963382865545,-0.9388249047327518,0.3435872828639215,-0.0221365447637319,0.1561732690029594,0.1565031420294544,0.1009270355557195,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,-0.0569040730531638,-0.8908736685181897,-0.1466666145088086,-0.4261395750214093,0.1498088525670791,0.1210251384662398,0.0872777016676158,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0547632521990841,-0.887877559005287,-0.4428783081278663,0.1119519120568802,0.1337894289027467,0.0876481228595731,0.0883402196244743,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0175394427635599,-0.9334848932060424,0.3551923138320706,-0.0462249099324977,0.1598055993470162,0.1510798006958851,0.0859408965208213,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.0645290306270081,-0.9302789354166652,0.2791039730348611,-0.2291682324462324,0.1016910695385695,0.1290211904711801,0.0832998141298255,0.08,0
4ca35acbe9f348d59a73ad91fe1533f2,0.015538662458469,-0.8125204094016507,0.5823212518412156,-0.0217046983129299,0.12585107717962,0.1733984755767056,0.07367904484581,0.08,0
